RecDate,watershed,ppt
6/12/2015,HQ,6.40
6/12/2015,K01B,8.40
6/12/2015,N01B,6.90
6/12/2015,N02B,2.30
6/12/2015,N4DF,6.20
6/12/2015,N4DU,5.40
6/12/2015,R01A,5.50
6/13/2015,002C,1.30
6/13/2015,004B,0.00
6/13/2015,020B,1.20
6/13/2015,HQ,4.80
6/13/2015,K01B,1.50
6/13/2015,N01B,1.30
6/13/2015,N02B,2.50
6/13/2015,N4DF,0.90
6/13/2015,N4DU,2.30
6/13/2015,R01A,2.30
6/14/2015,002C,7.20
6/14/2015,004B,9.60
6/14/2015,020B,8.40
6/14/2015,HQ,14.50
6/14/2015,K01B,6.40
6/14/2015,N01B,7.40
6/14/2015,N02B,14.50
6/14/2015,N4DF,7.80
6/14/2015,N4DU,12.80
6/14/2015,R01A,9.70
6/15/2015,002C,13.20
6/15/2015,004B,9.50
6/15/2015,020B,16.60
6/15/2015,HQ,10.40
6/15/2015,K01B,10.30
6/15/2015,N01B,11.60
6/15/2015,N02B,10.30
6/15/2015,N4DF,10.40
6/15/2015,N4DU,10.20
6/15/2015,R01A,11.30
6/18/2015,002C,0.60
6/18/2015,004B,0.00
6/18/2015,020B,0.00
6/18/2015,K01B,0.00
6/18/2015,N01B,0.00
6/18/2015,N02B,0.00
6/18/2015,N4DF,0.00
6/18/2015,N4DU,0.00
6/18/2015,R01A,0.00
6/19/2015,002C,0.50
6/19/2015,004B,0.00
6/19/2015,020B,0.00
6/19/2015,K01B,0.00
6/19/2015,N01B,0.00
6/19/2015,N02B,0.00
6/19/2015,N4DF,0.00
6/19/2015,N4DU,0.00
6/19/2015,R01A,0.80
6/20/2015,002C,0.80
6/20/2015,004B,0.00
6/20/2015,020B,0.00
6/20/2015,K01B,0.00
6/20/2015,N01B,0.00
6/20/2015,N02B,0.00
6/20/2015,N4DF,0.00
6/20/2015,N4DU,0.00
6/20/2015,R01A,0.70
6/21/2015,002C,0.80
6/21/2015,004B,0.00
6/21/2015,020B,0.00
6/21/2015,K01B,0.00
6/21/2015,N01B,0.00
6/21/2015,N02B,0.00
6/21/2015,N4DF,0.00
6/21/2015,N4DU,0.00
6/21/2015,R01A,0.20
6/25/2015,002C,21.50
6/25/2015,004B,4.00
6/25/2015,020B,2.50
6/25/2015,HQ,3.60
6/25/2015,K01B,1.00
6/25/2015,N01B,4.00
6/25/2015,N02B,1.80
6/25/2015,N4DF,3.70
6/25/2015,N4DU,1.50
6/25/2015,R01A,0.40
6/26/2015,002C,5.80
6/26/2015,004B,18.00
6/26/2015,020B,23.00
6/26/2015,HQ,16.00
6/26/2015,K01B,17.00
6/26/2015,N01B,17.00
6/26/2015,N02B,15.80
6/26/2015,N4DF,21.00
6/26/2015,N4DU,22.30
6/26/2015,R01A,28.50
6/28/2015,002C,0.20
6/28/2015,004B,0.00
6/28/2015,020B,0.00
6/28/2015,K01B,0.00
6/28/2015,N01B,0.00
6/28/2015,N02B,0.00
6/28/2015,N4DF,0.00
6/28/2015,N4DU,0.00
6/28/2015,R01A,0.00
7/2/2015,002C,9.30
7/2/2015,004B,4.50
7/2/2015,020B,14.80
7/2/2015,HQ,18.00
7/2/2015,K01B,20.40
7/2/2015,N01B,21.00
7/2/2015,N02B,15.60
7/2/2015,N4DF,20.30
7/2/2015,N4DU,10.20
7/2/2015,R01A,0.60
7/3/2015,002C,0.50
7/3/2015,004B,0.00
7/3/2015,020B,0.50
7/3/2015,HQ,1.00
7/3/2015,K01B,0.40
7/3/2015,N01B,0.00
7/3/2015,N02B,1.00
7/3/2015,N4DF,0.30
7/3/2015,N4DU,0.00
7/3/2015,R01A,0.50
7/6/2015,002C,57.30
7/6/2015,004B,42.20
7/6/2015,020B,59.00
7/6/2015,HQ,76.20
7/6/2015,K01B,43.50
7/6/2015,N01B,50.80
7/6/2015,N02B,47.30
7/6/2015,N4DF,50.90
7/6/2015,N4DU,50.00
7/6/2015,R01A,60.70
7/10/2015,002C,5.80
7/10/2015,004B,4.00
7/10/2015,020B,6.80
7/10/2015,HQ,7.10
7/10/2015,K01B,4.50
7/10/2015,N01B,6.20
7/10/2015,N02B,2.40
7/10/2015,N4DF,4.80
7/10/2015,N4DU,3.50
7/10/2015,R01A,3.40
7/11/2015,002C,0.00
7/11/2015,004B,0.00
7/11/2015,020B,0.00
7/11/2015,K01B,0.00
7/11/2015,N01B,0.00
7/11/2015,N02B,0.00
7/11/2015,N4DF,0.00
7/11/2015,N4DU,0.00
7/11/2015,R01A,0.60
7/14/2015,002C,0.00
7/14/2015,004B,0.00
7/14/2015,020B,0.00
7/14/2015,K01B,0.00
7/14/2015,N01B,0.00
7/14/2015,N02B,0.00
7/14/2015,N4DF,0.00
7/14/2015,N4DU,0.00
7/14/2015,R01A,0.50
7/15/2015,002C,15.80
7/15/2015,004B,8.00
7/15/2015,020B,16.00
7/15/2015,HQ,14.00
7/15/2015,K01B,14.30
7/15/2015,N01B,12.80
7/15/2015,N02B,10.70
7/15/2015,N4DF,12.20
7/15/2015,N4DU,10.80
7/15/2015,R01A,13.60
7/18/2015,HQ,0.30
7/19/2015,002C,11.70
7/19/2015,004B,8.50
7/19/2015,020B,15.20
7/19/2015,HQ,10.70
7/19/2015,K01B,10.90
7/19/2015,N01B,11.30
7/19/2015,N02B,8.70
7/19/2015,N4DF,14.50
7/19/2015,N4DU,11.50
7/19/2015,R01A,.
7/20/2015,002C,1.70
7/20/2015,004B,2.60
7/20/2015,020B,0.80
7/20/2015,HQ,1.30
7/20/2015,K01B,0.50
7/20/2015,N01B,1.00
7/20/2015,N02B,2.00
7/20/2015,N4DF,2.50
7/20/2015,N4DU,1.80
7/20/2015,R01A,.
7/24/2015,002C,0.60
7/24/2015,004B,.
7/24/2015,020B,0.50
7/24/2015,HQ,0.50
7/24/2015,K01B,1.20
7/24/2015,N01B,1.80
7/24/2015,N02B,0.00
7/24/2015,N4DF,1.80
7/24/2015,N4DU,.
7/24/2015,R01A,0.70
7/26/2015,002C,2.00
7/26/2015,004B,.
7/26/2015,020B,1.70
7/26/2015,HQ,3.00
7/26/2015,K01B,3.00
7/26/2015,N01B,2.50
7/26/2015,N02B,0.00
7/26/2015,N4DF,1.00
7/26/2015,N4DU,.
7/26/2015,R01A,1.90
7/27/2015,HQ,1.50
7/29/2015,002C,7.70
7/29/2015,004B,3.50
7/29/2015,020B,9.00
7/29/2015,HQ,13.70
7/29/2015,K01B,5.90
7/29/2015,N01B,7.00
7/29/2015,N02B,3.00
7/29/2015,N4DF,6.50
7/29/2015,N4DU,.
7/29/2015,R01A,5.60
7/30/2015,002C,0.00
7/30/2015,004B,0.00
7/30/2015,020B,0.00
7/30/2015,K01B,0.00
7/30/2015,N01B,0.00
7/30/2015,N02B,0.00
7/30/2015,N4DF,.
7/30/2015,N4DU,0.00
7/30/2015,R01A,0.60
8/1/2015,002C,0.50
8/1/2015,004B,0.00
8/1/2015,020B,0.50
8/1/2015,K01B,1.50
8/1/2015,N01B,0.00
8/1/2015,N02B,0.00
8/1/2015,N4DF,.
8/1/2015,N4DU,0.00
8/1/2015,R01A,0.50
8/2/2015,002C,0.60
8/2/2015,004B,0.00
8/2/2015,020B,0.00
8/2/2015,K01B,0.00
8/2/2015,N01B,0.00
8/2/2015,N02B,0.00
8/2/2015,N4DF,.
8/2/2015,N4DU,0.00
8/2/2015,R01A,0.30
8/4/2015,002C,7.80
8/4/2015,004B,4.50
8/4/2015,020B,5.60
8/4/2015,HQ,4.60
8/4/2015,K01B,6.00
8/4/2015,N01B,6.60
8/4/2015,N02B,4.00
8/4/2015,N4DF,.
8/4/2015,N4DU,7.30
8/4/2015,R01A,6.90
8/5/2015,002C,4.90
8/5/2015,004B,4.30
8/5/2015,020B,5.60
8/5/2015,HQ,5.30
8/5/2015,K01B,5.20
8/5/2015,N01B,5.00
8/5/2015,N02B,5.00
8/5/2015,N4DF,0.00
8/5/2015,N4DU,.
8/5/2015,R01A,5.00
8/8/2015,002C,48.30
8/8/2015,004B,39.50
8/8/2015,020B,51.30
8/8/2015,HQ,33.00
8/8/2015,K01B,34.20
8/8/2015,N01B,40.20
8/8/2015,N02B,31.50
8/8/2015,N4DF,43.00
8/8/2015,N4DU,.
8/8/2015,R01A,33.50
8/9/2015,002C,1.20
8/9/2015,004B,0.00
8/9/2015,020B,0.30
8/9/2015,HQ,1.00
8/9/2015,K01B,0.80
8/9/2015,N01B,0.80
8/9/2015,N02B,0.90
8/9/2015,N4DF,0.80
8/9/2015,N4DU,.
8/9/2015,R01A,0.40
8/16/2015,002C,0.50
8/16/2015,004B,0.00
8/16/2015,020B,1.00
8/16/2015,K01B,0.00
8/16/2015,N01B,0.00
8/16/2015,N02B,0.00
8/16/2015,N4DF,0.00
8/16/2015,N4DU,0.00
8/16/2015,R01A,0.40
8/18/2015,002C,28.50
8/18/2015,004B,17.50
8/18/2015,020B,28.50
8/18/2015,HQ,14.70
8/18/2015,K01B,16.00
8/18/2015,N01B,16.60
8/18/2015,N02B,12.50
8/18/2015,N4DF,18.00
8/18/2015,N4DU,20.80
8/18/2015,R01A,23.90
8/22/2015,002C,10.70
8/22/2015,004B,0.00
8/22/2015,020B,0.50
8/22/2015,HQ,2.30
8/22/2015,K01B,0.00
8/22/2015,N01B,12.00
8/22/2015,N02B,1.10
8/22/2015,N4DF,1.90
8/22/2015,N4DU,9.00
8/22/2015,R01A,11.00
8/23/2015,002C,0.50
8/23/2015,004B,11.50
8/23/2015,020B,13.00
8/23/2015,HQ,9.10
8/23/2015,K01B,9.00
8/23/2015,N01B,0.00
8/23/2015,N02B,11.00
8/23/2015,N4DF,11.00
8/23/2015,N4DU,0.00
8/23/2015,R01A,0.00
8/28/2015,002C,11.20
8/28/2015,004B,8.00
8/28/2015,020B,13.30
8/28/2015,HQ,14.00
8/28/2015,K01B,9.80
8/28/2015,N01B,10.30
8/28/2015,N02B,7.00
8/28/2015,N4DF,10.80
8/28/2015,N4DU,10.00
8/28/2015,R01A,12.20
9/2/2015,002C,3.20
9/2/2015,004B,0.00
9/2/2015,020B,1.80
9/2/2015,K01B,0.50
9/2/2015,N01B,0.00
9/2/2015,N02B,0.00
9/2/2015,N4DF,0.00
9/2/2015,N4DU,0.00
9/2/2015,R01A,0.00
9/7/2015,002C,57.30
9/7/2015,004B,36.50
9/7/2015,020B,55.00
9/7/2015,HQ,20.60
9/7/2015,K01B,29.60
9/7/2015,N01B,34.20
9/7/2015,N02B,29.30
9/7/2015,N4DF,29.80
9/7/2015,N4DU,40.40
9/7/2015,R01A,46.80
9/10/2015,002C,21.00
9/10/2015,004B,43.20
9/10/2015,020B,66.70
9/10/2015,HQ,50.80
9/10/2015,K01B,47.20
9/10/2015,N01B,52.20
9/10/2015,N02B,38.80
9/10/2015,N4DF,47.20
9/10/2015,N4DU,43.20
9/10/2015,R01A,16.00
9/11/2015,002C,32.40
9/11/2015,004B,0.00
9/11/2015,020B,0.00
9/11/2015,K01B,0.00
9/11/2015,N01B,0.00
9/11/2015,N02B,0.00
9/11/2015,N4DF,0.30
9/11/2015,N4DU,0.00
9/11/2015,R01A,30.80
9/12/2015,HQ,0.30
9/17/2015,002C,0.60
9/17/2015,004B,2.00
9/17/2015,020B,2.80
9/17/2015,HQ,2.00
9/17/2015,K01B,1.50
9/17/2015,N01B,2.80
9/17/2015,N02B,2.60
9/17/2015,N4DF,6.20
9/17/2015,N4DU,.
9/17/2015,R01A,.
9/21/2015,002C,0.50
9/21/2015,004B,0.00
9/21/2015,020B,0.00
9/21/2015,K01B,0.00
9/21/2015,N01B,1.50
9/21/2015,N02B,0.00
9/21/2015,N4DF,0.00
9/21/2015,N4DU,.
9/21/2015,R01A,.
9/23/2015,002C,5.00
9/23/2015,004B,1.50
9/23/2015,020B,5.20
9/23/2015,HQ,1.50
9/23/2015,K01B,4.00
9/23/2015,N01B,5.00
9/23/2015,N02B,0.50
9/23/2015,N4DF,2.80
9/23/2015,N4DU,2.00
9/23/2015,R01A,2.00
9/24/2015,002C,3.50
9/24/2015,004B,3.00
9/24/2015,020B,4.50
9/24/2015,HQ,6.60
9/24/2015,K01B,0.70
9/24/2015,N01B,3.20
9/24/2015,N02B,4.00
9/24/2015,N4DF,3.60
9/24/2015,N4DU,5.20
9/24/2015,R01A,8.00
9/25/2015,002C,3.20
9/25/2015,004B,7.00
9/25/2015,020B,2.50
9/25/2015,HQ,9.90
9/25/2015,K01B,3.00
9/25/2015,N01B,3.00
9/25/2015,N02B,6.20
9/25/2015,N4DF,3.90
9/25/2015,N4DU,6.20
9/25/2015,R01A,5.70
9/29/2015,002C,0.60
9/29/2015,004B,0.50
9/29/2015,020B,0.80
9/29/2015,HQ,1.30
9/29/2015,K01B,0.00
9/29/2015,N01B,0.30
9/29/2015,N02B,1.50
9/29/2015,N4DF,0.50
9/29/2015,N4DU,0.60
9/29/2015,R01A,0.50
10/9/2015,HQ,0.50
10/22/2015,002C,0.50
10/22/2015,004B,.
10/22/2015,020B,2.00
10/22/2015,K01B,0.00
10/22/2015,N01B,0.00
10/22/2015,N02B,0.00
10/22/2015,N4DF,0.00
10/22/2015,N4DU,0.50
10/22/2015,R01A,13.80
10/23/2015,HQ,1.30
10/30/2015,002C,13.80
10/30/2015,004B,8.00
10/30/2015,020B,17.80
10/30/2015,HQ,13.50
10/30/2015,K01B,13.00
10/30/2015,N01B,13.70
10/30/2015,N02B,8.00
10/30/2015,N4DF,14.00
10/30/2015,N4DU,13.50
10/30/2015,R01A,.
10/31/2015,HQ,0.30
11/11/2015,HQ,0.80
11/16/2015,HQ,1.00
11/17/2015,HQ,24.40
11/18/2015,HQ,0.80
11/21/2015,HQ,0.30
11/26/2015,HQ,42.70
11/27/2015,HQ,3.00
11/28/2015,HQ,11.40
11/29/2015,HQ,13.00
11/30/2015,HQ,21.80
12/12/2015,HQ,4.60
12/13/2015,HQ,55.10
12/21/2015,HQ,1.30
12/23/2015,HQ,3.00
12/26/2015,HQ,7.40
12/27/2015,HQ,0.30
12/28/2015,HQ,1.80
1/6/2016,HQ,0.50
1/7/2016,HQ,7.40
1/19/2016,HQ,0.50
1/20/2016,HQ,2.50
1/21/2016,HQ,2.80
2/1/2016,HQ,1.50
2/2/2016,HQ,9.90
2/16/2016,HQ,0.80
3/3/2016,HQ,1.80
3/7/2016,HQ,0.30
3/8/2016,HQ,2.30
3/12/2016,HQ,1.00
3/14/2016,HQ,0.30
3/18/2016,HQ,2.00
3/23/2016,HQ,0.50
3/24/2016,HQ,1.30
3/26/2016,HQ,5.60
3/30/2016,HQ,0.80
3/31/2016,HQ,0.80
4/5/2016,002C,2.50
4/5/2016,004B,.
4/5/2016,020B,.
4/5/2016,HQ,0.80
4/5/2016,K01B,0.00
4/5/2016,N01B,0.00
4/5/2016,N02B,0.10
4/5/2016,N4DF,1.00
4/5/2016,N4DU,.
4/5/2016,R01A,1.50
4/6/2016,002C,3.50
4/6/2016,004B,.
4/6/2016,020B,5.80
4/6/2016,HQ,3.80
4/6/2016,K01B,4.50
4/6/2016,N01B,3.00
4/6/2016,N02B,3.50
4/6/2016,N4DF,3.40
4/6/2016,N4DU,.
4/6/2016,R01A,3.00
4/7/2016,002C,0.50
4/7/2016,004B,0.00
4/7/2016,020B,0.00
4/7/2016,HQ,0.30
4/7/2016,K01B,0.00
4/7/2016,N01B,0.00
4/7/2016,N02B,0.00
4/7/2016,N4DF,0.00
4/7/2016,N4DU,0.00
4/7/2016,R01A,0.80
4/8/2016,002C,0.30
4/8/2016,004B,0.00
4/8/2016,020B,0.00
4/8/2016,K01B,0.00
4/8/2016,N01B,0.00
4/8/2016,N02B,0.00
4/8/2016,N4DF,0.00
4/8/2016,N4DU,0.00
4/8/2016,R01A,0.30
4/9/2016,002C,0.00
4/9/2016,004B,0.00
4/9/2016,020B,0.00
4/9/2016,K01B,0.00
4/9/2016,N01B,0.00
4/9/2016,N02B,0.00
4/9/2016,N4DF,0.00
4/9/2016,N4DU,0.00
4/9/2016,R01A,0.60
4/10/2016,002C,0.00
4/10/2016,004B,1.50
4/10/2016,020B,0.00
4/10/2016,HQ,0.80
4/10/2016,K01B,0.00
4/10/2016,N01B,0.00
4/10/2016,N02B,0.00
4/10/2016,N4DF,0.00
4/10/2016,N4DU,0.00
4/10/2016,R01A,0.70
4/14/2016,HQ,0.50
4/15/2016,HQ,0.80
4/16/2016,HQ,1.30
4/17/2016,002C,9.00
4/17/2016,004B,5.50
4/17/2016,020B,.
4/17/2016,HQ,9.10
4/17/2016,K01B,7.50
4/17/2016,N01B,9.80
4/17/2016,N02B,8.00
4/17/2016,N4DF,7.80
4/17/2016,N4DU,.
4/17/2016,R01A,7.00
4/18/2016,002C,13.60
4/18/2016,004B,12.80
4/18/2016,020B,.
4/18/2016,HQ,16.00
4/18/2016,K01B,13.00
4/18/2016,N01B,7.20
4/18/2016,N02B,14.00
4/18/2016,N4DF,12.30
4/18/2016,N4DU,.
4/18/2016,R01A,15.00
4/19/2016,002C,0.00
4/19/2016,004B,1.00
4/19/2016,020B,.
4/19/2016,K01B,1.00
4/19/2016,N01B,1.60
4/19/2016,N02B,1.00
4/19/2016,N4DF,0.70
4/19/2016,N4DU,.
4/19/2016,R01A,1.80
4/20/2016,002C,35.50
4/20/2016,004B,25.00
4/20/2016,020B,37.50
4/20/2016,HQ,29.50
4/20/2016,K01B,31.50
4/20/2016,N01B,35.40
4/20/2016,N02B,29.50
4/20/2016,N4DF,30.00
4/20/2016,N4DU,28.00
4/20/2016,R01A,29.50
4/24/2016,HQ,43.20
4/25/2016,002C,42.50
4/25/2016,004B,41.50
4/25/2016,020B,50.00
4/25/2016,K01B,57.00
4/25/2016,N01B,52.00
4/25/2016,N02B,42.50
4/25/2016,N4DF,49.00
4/25/2016,N4DU,45.50
4/25/2016,R01A,42.00
4/26/2016,002C,95.30
4/26/2016,004B,82.50
4/26/2016,020B,116.50
4/26/2016,HQ,74.40
4/26/2016,K01B,75.20
4/26/2016,N01B,85.30
4/26/2016,N02B,78.20
4/26/2016,N4DF,78.50
4/26/2016,N4DU,73.70
4/26/2016,R01A,78.50
4/27/2016,002C,10.50
4/27/2016,004B,6.50
4/27/2016,020B,10.60
4/27/2016,HQ,7.40
4/27/2016,K01B,6.80
4/27/2016,N01B,6.70
4/27/2016,N02B,5.00
4/27/2016,N4DF,5.70
4/27/2016,N4DU,7.30
4/27/2016,R01A,14.70
4/29/2016,002C,12.00
4/29/2016,004B,10.00
4/29/2016,020B,18.70
4/29/2016,HQ,12.40
4/29/2016,K01B,10.70
4/29/2016,N01B,15.60
4/29/2016,N02B,10.80
4/29/2016,N4DF,12.10
4/29/2016,N4DU,12.50
4/29/2016,R01A,10.50
4/30/2016,002C,8.50
4/30/2016,004B,6.20
4/30/2016,020B,5.30
4/30/2016,HQ,4.80
4/30/2016,K01B,7.40
4/30/2016,N01B,9.60
4/30/2016,N02B,6.20
4/30/2016,N4DF,8.90
4/30/2016,N4DU,8.50
4/30/2016,R01A,5.50
5/3/2016,002C,1.20
5/3/2016,004B,0.00
5/3/2016,020B,2.00
5/3/2016,K01B,1.50
5/3/2016,N01B,0.00
5/3/2016,N02B,0.00
5/3/2016,N4DF,0.50
5/3/2016,N4DU,0.50
5/3/2016,R01A,1.00
5/4/2016,002C,0.20
5/4/2016,004B,.
5/4/2016,020B,0.50
5/4/2016,K01B,0.70
5/4/2016,N01B,0.00
5/4/2016,N02B,0.00
5/4/2016,N4DF,0.00
5/4/2016,N4DU,0.00
5/4/2016,R01A,0.40
5/5/2016,002C,0.60
5/5/2016,004B,.
5/5/2016,020B,0.80
5/5/2016,K01B,0.80
5/5/2016,N01B,1.00
5/5/2016,N02B,0.00
5/5/2016,N4DF,0.00
5/5/2016,N4DU,0.00
5/5/2016,R01A,0.00
5/6/2016,002C,0.60
5/6/2016,004B,.
5/6/2016,020B,0.40
5/6/2016,K01B,0.00
5/6/2016,N01B,1.00
5/6/2016,N02B,0.00
5/6/2016,N4DF,0.00
5/6/2016,N4DU,0.00
5/6/2016,R01A,0.50
5/8/2016,002C,1.30
5/8/2016,004B,.
5/8/2016,020B,0.70
5/8/2016,HQ,0.50
5/8/2016,K01B,0.70
5/8/2016,N01B,0.70
5/8/2016,N02B,0.00
5/8/2016,N4DF,0.00
5/8/2016,N4DU,1.00
5/8/2016,R01A,2.30
5/9/2016,002C,2.60
5/9/2016,004B,.
5/9/2016,020B,2.80
5/9/2016,HQ,1.80
5/9/2016,K01B,3.70
5/9/2016,N01B,2.40
5/9/2016,N02B,1.00
5/9/2016,N4DF,2.00
5/9/2016,N4DU,2.00
5/9/2016,R01A,1.40
5/10/2016,002C,0.00
5/10/2016,004B,.
5/10/2016,020B,2.20
5/10/2016,K01B,1.60
5/10/2016,N01B,1.40
5/10/2016,N02B,0.00
5/10/2016,N4DF,3.20
5/10/2016,N4DU,0.00
5/10/2016,R01A,0.70
5/11/2016,002C,7.80
5/11/2016,004B,3.50
5/11/2016,020B,7.20
5/11/2016,HQ,3.60
5/11/2016,K01B,4.30
5/11/2016,N01B,4.30
5/11/2016,N02B,3.50
5/11/2016,N4DF,3.40
5/11/2016,N4DU,4.00
5/11/2016,R01A,3.80
5/15/2016,002C,2.20
5/15/2016,004B,0.00
5/15/2016,020B,2.20
5/15/2016,HQ,1.00
5/15/2016,K01B,1.40
5/15/2016,N01B,1.70
5/15/2016,N02B,0.80
5/15/2016,N4DF,1.00
5/15/2016,N4DU,0.00
5/15/2016,R01A,1.70
5/16/2016,002C,16.10
5/16/2016,004B,12.50
5/16/2016,020B,25.80
5/16/2016,HQ,11.70
5/16/2016,K01B,13.00
5/16/2016,N01B,15.80
5/16/2016,N02B,12.70
5/16/2016,N4DF,15.20
5/16/2016,N4DU,11.20
5/16/2016,R01A,12.50
5/17/2016,002C,0.50
5/17/2016,004B,2.00
5/17/2016,020B,2.00
5/17/2016,HQ,1.00
5/17/2016,K01B,1.00
5/17/2016,N01B,2.20
5/17/2016,N02B,3.00
5/17/2016,N4DF,3.30
5/17/2016,N4DU,1.40
5/17/2016,R01A,0.80
5/18/2016,002C,0.30
5/18/2016,004B,0.00
5/18/2016,020B,0.00
5/18/2016,K01B,0.00
5/18/2016,N01B,0.00
5/18/2016,N02B,0.00
5/18/2016,N4DF,0.00
5/18/2016,N4DU,0.00
5/18/2016,R01A,0.30
5/19/2016,002C,1.60
5/19/2016,004B,0.00
5/19/2016,020B,0.00
5/19/2016,HQ,1.30
5/19/2016,K01B,0.00
5/19/2016,N01B,0.00
5/19/2016,N02B,0.00
5/19/2016,N4DF,0.00
5/19/2016,N4DU,0.00
5/19/2016,R01A,1.10
5/20/2016,002C,0.00
5/20/2016,004B,0.00
5/20/2016,020B,0.00
5/20/2016,HQ,0.80
5/20/2016,K01B,0.00
5/20/2016,N01B,0.00
5/20/2016,N02B,0.00
5/20/2016,N4DF,0.00
5/20/2016,N4DU,0.00
5/20/2016,R01A,0.50
5/23/2016,002C,3.40
5/23/2016,004B,0.00
5/23/2016,020B,3.70
5/23/2016,HQ,2.30
5/23/2016,K01B,2.80
5/23/2016,N01B,4.20
5/23/2016,N02B,1.50
5/23/2016,N4DF,3.00
5/23/2016,N4DU,3.00
5/23/2016,R01A,2.00
5/24/2016,002C,.
5/24/2016,004B,18.50
5/24/2016,020B,37.00
5/24/2016,HQ,23.90
5/24/2016,K01B,30.00
5/24/2016,N01B,35.20
5/24/2016,N02B,26.70
5/24/2016,N4DF,30.70
5/24/2016,N4DU,28.40
5/24/2016,R01A,30.70
5/25/2016,002C,.
5/25/2016,004B,33.30
5/25/2016,020B,39.90
5/25/2016,HQ,36.30
5/25/2016,K01B,28.90
5/25/2016,N01B,31.80
5/25/2016,N02B,38.00
5/25/2016,N4DF,31.50
5/25/2016,N4DU,37.40
5/25/2016,R01A,34.30
5/26/2016,002C,85.90
5/26/2016,004B,42.20
5/26/2016,020B,54.60
5/26/2016,HQ,51.30
5/26/2016,K01B,45.80
5/26/2016,N01B,44.50
5/26/2016,N02B,40.90
5/26/2016,N4DF,45.40
5/26/2016,N4DU,50.80
5/26/2016,R01A,42.50
5/27/2016,002C,0.70
5/27/2016,004B,17.60
5/27/2016,020B,25.80
5/27/2016,HQ,21.30
5/27/2016,K01B,20.00
5/27/2016,N01B,18.80
5/27/2016,N02B,20.00
5/27/2016,N4DF,21.00
5/27/2016,N4DU,25.50
5/27/2016,R01A,21.40
5/28/2016,002C,.
5/28/2016,004B,3.20
5/28/2016,020B,3.80
5/28/2016,HQ,2.80
5/28/2016,K01B,5.00
5/28/2016,N01B,3.20
5/28/2016,N02B,4.00
5/28/2016,N4DF,3.20
5/28/2016,N4DU,4.00
5/28/2016,R01A,4.20
5/29/2016,002C,.
5/29/2016,004B,0.30
5/29/2016,020B,0.00
5/29/2016,K01B,1.00
5/29/2016,N01B,0.50
5/29/2016,N02B,0.00
5/29/2016,N4DF,0.00
5/29/2016,N4DU,0.00
5/29/2016,R01A,1.00
5/30/2016,002C,.
5/30/2016,004B,0.00
5/30/2016,020B,0.00
5/30/2016,K01B,0.00
5/30/2016,N01B,0.00
5/30/2016,N02B,0.00
5/30/2016,N4DF,0.00
5/30/2016,N4DU,0.00
5/30/2016,R01A,0.50
6/2/2016,002C,0.50
6/2/2016,004B,0.00
6/2/2016,020B,0.00
6/2/2016,K01B,0.00
6/2/2016,N01B,0.00
6/2/2016,N02B,0.00
6/2/2016,N4DF,0.00
6/2/2016,N4DU,0.00
6/2/2016,R01A,0.50
6/3/2016,002C,0.70
6/3/2016,004B,0.00
6/3/2016,020B,0.00
6/3/2016,K01B,0.00
6/3/2016,N01B,0.00
6/3/2016,N02B,0.00
6/3/2016,N4DF,0.00
6/3/2016,N4DU,0.00
6/3/2016,R01A,0.50
6/4/2016,002C,3.80
6/4/2016,004B,3.70
6/4/2016,020B,4.00
6/4/2016,HQ,3.60
6/4/2016,K01B,1.60
6/4/2016,N01B,1.50
6/4/2016,N02B,3.60
6/4/2016,N4DF,2.30
6/4/2016,N4DU,2.80
6/4/2016,R01A,2.10
6/5/2016,002C,0.00
6/5/2016,004B,0.70
6/5/2016,020B,0.00
6/5/2016,K01B,0.00
6/5/2016,N01B,0.00
6/5/2016,N02B,1.00
6/5/2016,N4DF,0.00
6/5/2016,N4DU,0.40
6/5/2016,R01A,0.00
6/6/2016,002C,0.50
6/6/2016,004B,0.00
6/6/2016,020B,0.00
6/6/2016,K01B,0.00
6/6/2016,N01B,0.00
6/6/2016,N02B,0.00
6/6/2016,N4DF,0.00
6/6/2016,N4DU,0.00
6/6/2016,R01A,0.00
6/14/2016,002C,4.00
6/14/2016,004B,3.70
6/14/2016,020B,4.00
6/14/2016,HQ,3.60
6/14/2016,K01B,8.30
6/14/2016,N01B,6.00
6/14/2016,N02B,6.00
6/14/2016,N4DF,6.50
6/14/2016,N4DU,4.50
6/14/2016,R01A,3.50
6/16/2016,002C,0.50
6/16/2016,004B,0.00
6/16/2016,020B,0.00
6/16/2016,K01B,0.00
6/16/2016,N01B,0.00
6/16/2016,N02B,0.00
6/16/2016,N4DF,0.50
6/16/2016,N4DU,0.00
6/16/2016,R01A,0.00
6/18/2016,002C,15.00
6/18/2016,004B,9.00
6/18/2016,020B,10.70
6/18/2016,HQ,8.60
6/18/2016,K01B,5.00
6/18/2016,N01B,7.20
6/18/2016,N02B,7.00
6/18/2016,N4DF,7.40
6/18/2016,N4DU,10.60
6/18/2016,R01A,14.00
6/24/2016,002C,2.00
6/24/2016,004B,0.00
6/24/2016,020B,1.50
6/24/2016,HQ,0.30
6/24/2016,K01B,2.00
6/24/2016,N01B,1.50
6/24/2016,N02B,0.00
6/24/2016,N4DF,1.00
6/24/2016,N4DU,0.00
6/24/2016,R01A,0.00
6/28/2016,002C,18.00
6/28/2016,004B,13.50
6/28/2016,020B,13.00
